series,transfer,reading,od,Condition,Microtiter_plate_well,background,datetime
exp2,2,5,0.111,Methoxybenzoate 4 mM + Kan,D10,0.0392777777777777,2026-04-11 07:08:45.542779
exp2,2,5,0.16,Methoxybenzoate 4 mM + Kan,E4,0.0392777777777777,2026-04-11 07:08:45.542779
exp2,2,5,0.189,Methoxybenzoate 4 mM + Kan,E9,0.0392777777777777,2026-04-11 07:08:45.542779
exp2,2,5,0.154,Methoxybenzoate 4 mM + Kan,F4,0.0392777777777777,2026-04-11 07:08:45.542779
exp2,2,6,0.155,Methoxybenzoate 4 mM + Kan,B4,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.134,Methoxybenzoate 4 mM + Kan,B5,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.143,Methoxybenzoate 4 mM + Kan,C4,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.087,Methoxybenzoate 4 mM + Kan,C9,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.149,Methoxybenzoate 4 mM + Kan,D4,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.127,Methoxybenzoate 4 mM + Kan,D5,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.15,Methoxybenzoate 4 mM + Kan,D9,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.143,Methoxybenzoate 4 mM + Kan,D10,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.154,Methoxybenzoate 4 mM + Kan,E4,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.189,Methoxybenzoate 4 mM + Kan,E9,0.03825,2026-04-11 09:17:55.903250
exp2,2,6,0.148,Methoxybenzoate 4 mM + Kan,F4,0.03825,2026-04-11 09:17:55.903250
exp2,2,7,0.148,Methoxybenzoate 4 mM + Kan,B4,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.131,Methoxybenzoate 4 mM + Kan,B5,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.138,Methoxybenzoate 4 mM + Kan,C4,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.088,Methoxybenzoate 4 mM + Kan,C9,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.141,Methoxybenzoate 4 mM + Kan,D4,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.125,Methoxybenzoate 4 mM + Kan,D5,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.161,Methoxybenzoate 4 mM + Kan,D9,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.138,Methoxybenzoate 4 mM + Kan,D10,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.144,Methoxybenzoate 4 mM + Kan,E4,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.187,Methoxybenzoate 4 mM + Kan,E9,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,7,0.14,Methoxybenzoate 4 mM + Kan,F4,0.0381666666666666,2026-04-11 11:26:57.841124
exp2,2,8,0.139,Methoxybenzoate 4 mM + Kan,B4,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.125,Methoxybenzoate 4 mM + Kan,B5,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.131,Methoxybenzoate 4 mM + Kan,C4,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.106,Methoxybenzoate 4 mM + Kan,C9,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.137,Methoxybenzoate 4 mM + Kan,D4,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.124,Methoxybenzoate 4 mM + Kan,D5,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.16,Methoxybenzoate 4 mM + Kan,D9,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.125,Methoxybenzoate 4 mM + Kan,D10,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.133,Methoxybenzoate 4 mM + Kan,E4,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.188,Methoxybenzoate 4 mM + Kan,E9,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,8,0.126,Methoxybenzoate 4 mM + Kan,F4,0.0386111111111111,2026-04-11 13:37:45.147318
exp2,2,9,0.127,Methoxybenzoate 4 mM + Kan,B4,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.114,Methoxybenzoate 4 mM + Kan,B5,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.119,Methoxybenzoate 4 mM + Kan,C4,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.107,Methoxybenzoate 4 mM + Kan,C9,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.124,Methoxybenzoate 4 mM + Kan,D4,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.115,Methoxybenzoate 4 mM + Kan,D5,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.156,Methoxybenzoate 4 mM + Kan,D9,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.126,Methoxybenzoate 4 mM + Kan,D10,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.119,Methoxybenzoate 4 mM + Kan,E4,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.184,Methoxybenzoate 4 mM + Kan,E9,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,9,0.116,Methoxybenzoate 4 mM + Kan,F4,0.0379444444444444,2026-04-11 15:47:03.750134
exp2,2,10,0.123,Methoxybenzoate 4 mM + Kan,B4,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.107,Methoxybenzoate 4 mM + Kan,B5,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.116,Methoxybenzoate 4 mM + Kan,C4,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.135,Methoxybenzoate 4 mM + Kan,C9,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.123,Methoxybenzoate 4 mM + Kan,D4,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.108,Methoxybenzoate 4 mM + Kan,D5,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.118,Methoxybenzoate 4 mM + Kan,D9,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.125,Methoxybenzoate 4 mM + Kan,D10,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.114,Methoxybenzoate 4 mM + Kan,E4,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.18,Methoxybenzoate 4 mM + Kan,E9,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,10,0.11,Methoxybenzoate 4 mM + Kan,F4,0.0386111111111111,2026-04-11 17:56:23.004937
exp2,2,11,0.128,Methoxybenzoate 4 mM + Kan,B4,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.101,Methoxybenzoate 4 mM + Kan,B5,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.117,Methoxybenzoate 4 mM + Kan,C4,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.069,Methoxybenzoate 4 mM + Kan,C9,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.121,Methoxybenzoate 4 mM + Kan,D4,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.102,Methoxybenzoate 4 mM + Kan,D5,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.117,Methoxybenzoate 4 mM + Kan,D9,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.082,Methoxybenzoate 4 mM + Kan,D10,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.11,Methoxybenzoate 4 mM + Kan,E4,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.176,Methoxybenzoate 4 mM + Kan,E9,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,11,0.109,Methoxybenzoate 4 mM + Kan,F4,0.0379722222222222,2026-04-11 20:05:25.172463
exp2,2,12,0.136,Methoxybenzoate 4 mM + Kan,B4,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.102,Methoxybenzoate 4 mM + Kan,B5,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.131,Methoxybenzoate 4 mM + Kan,C4,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.07,Methoxybenzoate 4 mM + Kan,C9,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.132,Methoxybenzoate 4 mM + Kan,D4,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.091,Methoxybenzoate 4 mM + Kan,D5,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.14,Methoxybenzoate 4 mM + Kan,D9,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.089,Methoxybenzoate 4 mM + Kan,D10,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.118,Methoxybenzoate 4 mM + Kan,E4,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.176,Methoxybenzoate 4 mM + Kan,E9,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,2,12,0.12,Methoxybenzoate 4 mM + Kan,F4,0.0388055555555555,2026-04-11 22:14:56.153857
exp2,3,contam,0.038,Methoxybenzoate 4 mM + Kan,B4,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.04,Methoxybenzoate 4 mM + Kan,B5,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.039,Methoxybenzoate 4 mM + Kan,C4,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.039,Methoxybenzoate 4 mM + Kan,C9,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.036,Methoxybenzoate 4 mM + Kan,D4,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.037,Methoxybenzoate 4 mM + Kan,D5,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.042,Methoxybenzoate 4 mM + Kan,D9,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.037,Methoxybenzoate 4 mM + Kan,D10,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.038,Methoxybenzoate 4 mM + Kan,E4,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.035,Methoxybenzoate 4 mM + Kan,E9,0.0395,2026-04-11 22:22:07.992550
exp2,3,contam,0.036,Methoxybenzoate 4 mM + Kan,F4,0.0395,2026-04-11 22:22:07.992550
exp2,3,0,0.048,Methoxybenzoate 4 mM + Kan,B4,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.045,Methoxybenzoate 4 mM + Kan,B5,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.048,Methoxybenzoate 4 mM + Kan,C4,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.045,Methoxybenzoate 4 mM + Kan,C9,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.046,Methoxybenzoate 4 mM + Kan,D4,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.043,Methoxybenzoate 4 mM + Kan,D5,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.051,Methoxybenzoate 4 mM + Kan,D9,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.045,Methoxybenzoate 4 mM + Kan,D10,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.048,Methoxybenzoate 4 mM + Kan,E4,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.043,Methoxybenzoate 4 mM + Kan,E9,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,0,0.048,Methoxybenzoate 4 mM + Kan,F4,0.0393055555555555,2026-04-11 22:37:00.353464
exp2,3,1,0.054,Methoxybenzoate 4 mM + Kan,B4,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.049,Methoxybenzoate 4 mM + Kan,B5,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.052,Methoxybenzoate 4 mM + Kan,C4,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.05,Methoxybenzoate 4 mM + Kan,C9,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.051,Methoxybenzoate 4 mM + Kan,D4,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.049,Methoxybenzoate 4 mM + Kan,D5,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.067,Methoxybenzoate 4 mM + Kan,D9,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.052,Methoxybenzoate 4 mM + Kan,D10,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.048,Methoxybenzoate 4 mM + Kan,E4,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.061,Methoxybenzoate 4 mM + Kan,E9,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,1,0.052,Methoxybenzoate 4 mM + Kan,F4,0.0401111111111111,2026-04-12 00:46:08.832943
exp2,3,2,0.054,Methoxybenzoate 4 mM + Kan,B4,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.047,Methoxybenzoate 4 mM + Kan,B5,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.049,Methoxybenzoate 4 mM + Kan,C4,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.047,Methoxybenzoate 4 mM + Kan,C9,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.051,Methoxybenzoate 4 mM + Kan,D4,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.047,Methoxybenzoate 4 mM + Kan,D5,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.068,Methoxybenzoate 4 mM + Kan,D9,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.049,Methoxybenzoate 4 mM + Kan,D10,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.049,Methoxybenzoate 4 mM + Kan,E4,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.074,Methoxybenzoate 4 mM + Kan,E9,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,2,0.051,Methoxybenzoate 4 mM + Kan,F4,0.0406944444444444,2026-04-12 02:55:30.412398
exp2,3,3,0.054,Methoxybenzoate 4 mM + Kan,B4,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.046,Methoxybenzoate 4 mM + Kan,B5,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.05,Methoxybenzoate 4 mM + Kan,C4,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.044,Methoxybenzoate 4 mM + Kan,C9,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.051,Methoxybenzoate 4 mM + Kan,D4,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.046,Methoxybenzoate 4 mM + Kan,D5,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.051,Methoxybenzoate 4 mM + Kan,D9,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.046,Methoxybenzoate 4 mM + Kan,D10,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.049,Methoxybenzoate 4 mM + Kan,E4,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.069,Methoxybenzoate 4 mM + Kan,E9,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,3,0.049,Methoxybenzoate 4 mM + Kan,F4,0.0399722222222222,2026-04-12 05:10:24.830134
exp2,3,4,0.055,Methoxybenzoate 4 mM + Kan,B4,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.043,Methoxybenzoate 4 mM + Kan,B5,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.051,Methoxybenzoate 4 mM + Kan,C4,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.046,Methoxybenzoate 4 mM + Kan,C9,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.051,Methoxybenzoate 4 mM + Kan,D4,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.042,Methoxybenzoate 4 mM + Kan,D5,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.052,Methoxybenzoate 4 mM + Kan,D9,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.044,Methoxybenzoate 4 mM + Kan,D10,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.047,Methoxybenzoate 4 mM + Kan,E4,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.063,Methoxybenzoate 4 mM + Kan,E9,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,4,0.05,Methoxybenzoate 4 mM + Kan,F4,0.0400833333333333,2026-04-12 07:19:34.586468
exp2,3,5,0.059,Methoxybenzoate 4 mM + Kan,B4,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.047,Methoxybenzoate 4 mM + Kan,B5,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.053,Methoxybenzoate 4 mM + Kan,C4,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.045,Methoxybenzoate 4 mM + Kan,C9,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.054,Methoxybenzoate 4 mM + Kan,D4,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.042,Methoxybenzoate 4 mM + Kan,D5,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.052,Methoxybenzoate 4 mM + Kan,D9,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.047,Methoxybenzoate 4 mM + Kan,D10,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.047,Methoxybenzoate 4 mM + Kan,E4,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.059,Methoxybenzoate 4 mM + Kan,E9,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,5,0.051,Methoxybenzoate 4 mM + Kan,F4,0.0401944444444444,2026-04-12 09:28:57.694742
exp2,3,6,0.068,Methoxybenzoate 4 mM + Kan,B4,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.046,Methoxybenzoate 4 mM + Kan,B5,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.054,Methoxybenzoate 4 mM + Kan,C4,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.046,Methoxybenzoate 4 mM + Kan,C9,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.06,Methoxybenzoate 4 mM + Kan,D4,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.044,Methoxybenzoate 4 mM + Kan,D5,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.053,Methoxybenzoate 4 mM + Kan,D9,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.047,Methoxybenzoate 4 mM + Kan,D10,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.051,Methoxybenzoate 4 mM + Kan,E4,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.06,Methoxybenzoate 4 mM + Kan,E9,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,6,0.052,Methoxybenzoate 4 mM + Kan,F4,0.0404444444444444,2026-04-12 11:38:23.347130
exp2,3,7,0.078,Methoxybenzoate 4 mM + Kan,B4,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.046,Methoxybenzoate 4 mM + Kan,B5,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.058,Methoxybenzoate 4 mM + Kan,C4,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.045,Methoxybenzoate 4 mM + Kan,C9,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.075,Methoxybenzoate 4 mM + Kan,D4,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.043,Methoxybenzoate 4 mM + Kan,D5,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.051,Methoxybenzoate 4 mM + Kan,D9,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.047,Methoxybenzoate 4 mM + Kan,D10,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.051,Methoxybenzoate 4 mM + Kan,E4,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.059,Methoxybenzoate 4 mM + Kan,E9,0.03925,2026-04-12 13:48:13.437950
exp2,3,7,0.053,Methoxybenzoate 4 mM + Kan,F4,0.03925,2026-04-12 13:48:13.437950
exp2,3,8,0.095,Methoxybenzoate 4 mM + Kan,B4,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.05,Methoxybenzoate 4 mM + Kan,B5,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.071,Methoxybenzoate 4 mM + Kan,C4,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.066,Methoxybenzoate 4 mM + Kan,C9,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.108,Methoxybenzoate 4 mM + Kan,D4,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.046,Methoxybenzoate 4 mM + Kan,D5,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.056,Methoxybenzoate 4 mM + Kan,D9,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.048,Methoxybenzoate 4 mM + Kan,D10,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.058,Methoxybenzoate 4 mM + Kan,E4,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.066,Methoxybenzoate 4 mM + Kan,E9,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,8,0.062,Methoxybenzoate 4 mM + Kan,F4,0.0403055555555555,2026-04-12 15:57:42.553833
exp2,3,9,0.117,Methoxybenzoate 4 mM + Kan,B4,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.048,Methoxybenzoate 4 mM + Kan,B5,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.088,Methoxybenzoate 4 mM + Kan,C4,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.054,Methoxybenzoate 4 mM + Kan,C9,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.139,Methoxybenzoate 4 mM + Kan,D4,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.046,Methoxybenzoate 4 mM + Kan,D5,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.057,Methoxybenzoate 4 mM + Kan,D9,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.047,Methoxybenzoate 4 mM + Kan,D10,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.064,Methoxybenzoate 4 mM + Kan,E4,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.073,Methoxybenzoate 4 mM + Kan,E9,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,9,0.072,Methoxybenzoate 4 mM + Kan,F4,0.0383611111111111,2026-04-12 18:07:01.850120
exp2,3,10,0.153,Methoxybenzoate 4 mM + Kan,B4,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.054,Methoxybenzoate 4 mM + Kan,B5,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.121,Methoxybenzoate 4 mM + Kan,C4,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.066,Methoxybenzoate 4 mM + Kan,C9,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.17,Methoxybenzoate 4 mM + Kan,D4,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.047,Methoxybenzoate 4 mM + Kan,D5,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.074,Methoxybenzoate 4 mM + Kan,D9,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.072,Methoxybenzoate 4 mM + Kan,D10,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.086,Methoxybenzoate 4 mM + Kan,E4,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.088,Methoxybenzoate 4 mM + Kan,E9,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,10,0.098,Methoxybenzoate 4 mM + Kan,F4,0.0385555555555555,2026-04-12 20:34:13.868702
exp2,3,11,0.165,Methoxybenzoate 4 mM + Kan,B4,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.072,Methoxybenzoate 4 mM + Kan,B5,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.152,Methoxybenzoate 4 mM + Kan,C4,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.082,Methoxybenzoate 4 mM + Kan,C9,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.194,Methoxybenzoate 4 mM + Kan,D4,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.057,Methoxybenzoate 4 mM + Kan,D5,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.075,Methoxybenzoate 4 mM + Kan,D9,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.061,Methoxybenzoate 4 mM + Kan,D10,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.113,Methoxybenzoate 4 mM + Kan,E4,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.112,Methoxybenzoate 4 mM + Kan,E9,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,11,0.124,Methoxybenzoate 4 mM + Kan,F4,0.0389722222222222,2026-04-12 22:44:03.353263
exp2,3,12,0.183,Methoxybenzoate 4 mM + Kan,B4,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.1,Methoxybenzoate 4 mM + Kan,B5,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.171,Methoxybenzoate 4 mM + Kan,C4,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.085,Methoxybenzoate 4 mM + Kan,C9,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.226,Methoxybenzoate 4 mM + Kan,D4,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.076,Methoxybenzoate 4 mM + Kan,D5,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.107,Methoxybenzoate 4 mM + Kan,D9,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.068,Methoxybenzoate 4 mM + Kan,D10,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.141,Methoxybenzoate 4 mM + Kan,E4,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.129,Methoxybenzoate 4 mM + Kan,E9,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,3,12,0.149,Methoxybenzoate 4 mM + Kan,F4,0.0381944444444444,2026-04-13 00:53:06.320810
exp2,4,contam,0.037,Methoxybenzoate 4 mM + Kan,B4,0.0373055555555555,2026-04-13 01:00:29.582651
exp2,4,contam,0.035,Methoxybenzoate 4 mM + Kan,B5,0.0373055555555555,2026-04-13 01:00:29.582651
exp2,4,contam,0.035,Methoxybenzoate 4 mM + Kan,C4,0.0373055555555555,2026-04-13 01:00:29.582651
